car_name,year,selling_price,kms_driven,fuel_type,seller_type,transmission,owner
Volkswagen Vento 1.5 TDI Highline AT,2014,411000,90000,Diesel,Individual,Automatic,Second Owner
BMW 3 Series 320d Luxury Line,2012,1300000,140000,Diesel,Individual,Automatic,Second Owner
Maruti Celerio VXI,2016,351000,60000,Petrol,Individual,Manual,First Owner
BMW 3 Series 320d Luxury Plus,2013,1300000,140000,Diesel,Individual,Automatic,Second Owner
Tata Manza Club Class Quadrajet90 VX,2013,260000,189000,Diesel,Individual,Manual,First Owner
Volkswagen Vento 1.5 TDI Highline AT,2014,411000,90000,Diesel,Individual,Automatic,Second Owner
Hyundai i20 Sportz 1.4 CRDi,2014,450000,56000,Diesel,Individual,Manual,First Owner
BMW 3 Series 320d Luxury Line,2012,1300000,140000,Diesel,Individual,Automatic,Second Owner
Maruti Celerio VXI,2016,351000,60000,Petrol,Individual,Manual,First Owner
Mahindra XUV500 W8 4WD,2012,550000,130000,Diesel,Individual,Manual,First Owner
BMW 3 Series 320d Luxury Plus,2013,1300000,140000,Diesel,Individual,Automatic,Second Owner
Nissan Terrano XE 85 PS,2016,750000,35000,Diesel,Individual,Manual,First Owner
Nissan Terrano XL 85 PS,2015,800000,35000,Diesel,Individual,Manual,First Owner
Tata New Safari DICOR 2.2 EX 4x2,2011,350000,156000,Diesel,Individual,Manual,First Owner
Maruti Alto 800 LX,2013,200000,90000,Petrol,Individual,Manual,First Owner
Tata Indigo LS,2008,150000,60000,Diesel,Individual,Manual,Third Owner
Nissan Terrano XL 110 PS,2016,800000,36000,Diesel,Individual,Manual,First Owner
Hyundai EON Era Plus Sports Edition,2017,350000,20000,Petrol,Individual,Manual,Second Owner
Mahindra Scorpio 2.6 Turbo 9 Str,2006,250000,185000,Diesel,Individual,Manual,First Owner
Renault KWID RXT Optional,2018,395000,10800,Petrol,Individual,Manual,First Owner
Mahindra Bolero 2011-2019 SLE,2012,450000,120000,Diesel,Individual,Manual,First Owner
Maruti Ignis 1.2 Delta BSIV,2019,500000,15000,Petrol,Individual,Manual,First Owner
Tata Sumo EX 10/7 Str BSIII,2012,200000,67500,Diesel,Individual,Manual,First Owner
Tata Hexa XM,2017,1200000,30000,Diesel,Individual,Manual,First Owner
Mahindra KUV 100 mFALCON D75 K8,2016,400000,50000,Diesel,Individual,Manual,First Owner
Mahindra TUV 300 T8,2016,650000,100000,Diesel,Individual,Manual,First Owner
Mahindra Bolero 2011-2019 DI - AC BS III,2016,550000,150000,Diesel,Individual,Manual,First Owner
Mahindra XUV500 W10 2WD,2015,1100000,110000,Diesel,Individual,Manual,First Owner
Maruti Alto 800 LXI,2012,254999,30000,Petrol,Individual,Manual,First Owner
Maruti Alto LXi,2011,180000,60000,Petrol,Individual,Manual,First Owner
Mahindra Xylo D2,2010,160000,255000,Diesel,Individual,Manual,Second Owner
Chevrolet Optra Magnum 2.0 LT BS3,2008,225000,120000,Diesel,Individual,Manual,Second Owner
Maruti Alto 800 LXI,2015,270000,49900,Petrol,Individual,Manual,Second Owner
Tata Manza Aura Quadrajet BS IV,2012,310000,86000,Diesel,Individual,Manual,First Owner
Datsun GO T BSIV,2015,225000,71850,Petrol,Individual,Manual,First Owner
Fiat Grande Punto EVO 1.3 Dynamic,2015,300000,95000,Diesel,Individual,Manual,Third Owner
Maruti Swift Dzire VXi,2008,250000,70000,Petrol,Individual,Manual,Fourth & Above Owner
Maruti Swift Dzire VXI,2015,550000,50000,Petrol,Individual,Manual,First Owner
Mahindra Bolero XL 10 Seater Non AC,2007,300000,120000,Diesel,Individual,Manual,Third Owner
Hyundai Elantra CRDi SX,2015,900000,145000,Diesel,Individual,Manual,First Owner
Tata Sumo EX BS IV,2012,254999,190000,Diesel,Individual,Manual,Third Owner
Mahindra XUV500 W9 2WD,2018,1530000,40000,Diesel,Individual,Manual,First Owner
Maruti Baleno Delta 1.3,2015,590000,110000,Diesel,Individual,Manual,First Owner
Maruti Wagon R LXI DUO BSIII,2008,170000,112000,LPG,Individual,Manual,Second Owner
Audi A3 35 TDI Premium Plus,2017,2600000,70000,Diesel,Individual,Automatic,First Owner
Maruti Ritz VDi,2016,475000,110000,Diesel,Individual,Manual,First Owner
Hyundai Grand i10 1.2 CRDi Asta,2018,700000,29000,Diesel,Individual,Manual,First Owner
Hyundai Santro GS zipDrive - Euro I,2002,100000,120000,Petrol,Individual,Manual,Fourth & Above Owner
Mahindra Scorpio VLS AT 2.2 mHAWK,2012,440000,120000,Diesel,Individual,Automatic,Third Owner
Maruti Wagon R VXI Optional,2016,390000,80000,Petrol,Individual,Manual,First Owner
Toyota Innova 2.5 VX 7 STR,2012,725000,159000,Diesel,Individual,Manual,Second Owner
Mahindra Bolero 2011-2019 SLE,2012,325000,110000,Diesel,Individual,Manual,Second Owner
Maruti Alto LXi,2010,170000,75000,Petrol,Individual,Manual,Second Owner
Maruti Swift Dzire LDi,2010,215000,120000,Diesel,Individual,Manual,Third Owner
Honda City 1.5 V Inspire,2010,350000,110000,Petrol,Individual,Manual,Third Owner
Chevrolet Spark 1.0 LS,2009,80000,80000,Petrol,Individual,Manual,Fourth & Above Owner
Hyundai EON Magna Plus,2012,195000,80000,Petrol,Individual,Manual,Second Owner
Maruti Swift VDI BSIV W ABS,2011,280000,85000,Diesel,Individual,Manual,First Owner
Nissan Sunny Diesel XL,2014,335000,71000,Diesel,Dealer,Manual,First Owner
Mahindra XUV500 W6 2WD,2011,475000,108000,Diesel,Dealer,Manual,First Owner
Renault Duster 85PS Diesel RxL,2015,484999,75000,Diesel,Dealer,Manual,First Owner
Maruti Ciaz Delta BSIV,2018,650000,22000,Petrol,Individual,Manual,Second Owner
Audi Q5 3.0 TDI Quattro,2014,1850000,76131,Diesel,Individual,Automatic,First Owner
Hyundai i20 1.2 Asta,2018,700000,30000,Petrol,Individual,Manual,Second Owner
Audi Q7 3.0 TDI Quattro,2014,3000000,65000,Diesel,Individual,Automatic,First Owner
Mahindra Scorpio S3 9 Seater BSIV,2018,900000,60000,Diesel,Individual,Manual,First Owner
Volkswagen Polo Diesel Highline 1.2L,2013,350000,80000,Diesel,Individual,Manual,First Owner
Honda Accord V6 AT,2005,285000,80000,Petrol,Individual,Automatic,Second Owner
Audi Q7 3.0 TDI Quattro Premium Plus,2012,1850000,70000,Diesel,Individual,Automatic,First Owner
Maruti Vitara Brezza VDi,2017,750000,51777,Diesel,Dealer,Manual,First Owner
Land Rover Freelander 2 TD4 HSE,2013,1650000,64788,Diesel,Dealer,Automatic,First Owner
Honda Amaze V Petrol BSIV,2018,600000,20000,Petrol,Individual,Manual,First Owner
Volkswagen Polo 2015-2019 1.0 MPI Comfortline,2018,565000,19000,Petrol,Individual,Manual,First Owner
Daewoo Matiz SS,2000,86000,46951,Petrol,Individual,Manual,First Owner
Datsun GO T BSIV,2016,329000,19000,Petrol,Individual,Manual,First Owner
Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2016,650000,50000,Diesel,Individual,Manual,First Owner
Hyundai Creta 1.6 CRDi SX Option,2015,822000,60000,Diesel,Individual,Manual,First Owner
Renault Duster 110PS Diesel RxL,2013,345000,100000,Diesel,Individual,Manual,Second Owner
Maruti Zen LXI,2001,30000,10000,Petrol,Individual,Manual,First Owner
Maruti Swift VDI,2012,330000,50000,Diesel,Individual,Manual,Second Owner
Maruti Wagon R Stingray VXI,2014,300000,74537,Petrol,Individual,Manual,Second Owner
Maruti SX4 ZXI AT,2009,200000,90000,Petrol,Individual,Automatic,Second Owner
Tata Indica Vista Aqua 1.3 Quadrajet (ABS),2012,200000,80000,Diesel,Individual,Manual,Second Owner
Chevrolet Spark 1.0,2010,90000,70000,Petrol,Individual,Manual,Second Owner
Maruti Wagon R VXI Minor,2010,200000,80000,Petrol,Individual,Manual,Second Owner
Chevrolet Beat LT,2015,250000,23500,Petrol,Individual,Manual,First Owner
Honda City i-DTEC VX,2017,975000,82000,Diesel,Individual,Manual,First Owner
Toyota Innova 2.5 G (Diesel) 8 Seater,2014,900000,100000,Diesel,Individual,Manual,Second Owner
Hyundai i20 1.2 Spotz,2018,610000,15000,Petrol,Individual,Manual,First Owner
Maruti Baleno Zeta 1.3,2017,620000,30000,Diesel,Individual,Manual,First Owner
Hyundai Grand i10 Sportz,2016,400000,30000,Petrol,Individual,Manual,First Owner
Maruti Celerio X ZXI BSIV,2019,500000,11000,Petrol,Individual,Manual,First Owner
Datsun GO Plus T,2017,200000,140000,Petrol,Individual,Manual,First Owner
Tata Zest Quadrajet 1.3 XM,2016,360000,110000,Diesel,Individual,Manual,First Owner
Maruti Alto K10 2010-2014 VXI,2012,252000,48000,Petrol,Individual,Manual,First Owner
Maruti Swift VDI,2012,280000,70000,Diesel,Individual,Manual,Second Owner
Maruti Swift VXI 2018,2018,509999,70000,Petrol,Individual,Manual,Second Owner
Mahindra Scorpio 1.99 S6 Plus,2016,1050000,58000,Diesel,Individual,Manual,First Owner
Maruti Wagon R LXI DUO BSIII,2010,200000,40000,LPG,Individual,Manual,Fourth & Above Owner
Maruti Zen LXI,2005,60000,90000,Petrol,Individual,Manual,Second Owner
Mahindra Scorpio LX,2013,520000,110000,Diesel,Individual,Manual,First Owner
Tata New Safari DICOR 2.2 LX 4x2,2007,250000,80000,Diesel,Individual,Manual,Second Owner
Maruti Vitara Brezza ZDi,2017,725000,60000,Diesel,Individual,Manual,First Owner
Mahindra Bolero 2011-2019 SLX,2015,585000,50000,Diesel,Individual,Manual,First Owner
Tata Tiago 1.2 Revotron XZ,2017,430000,25000,Petrol,Individual,Manual,First Owner
Maruti Swift VDI,2011,235000,100000,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire VDi,2012,350000,52000,Diesel,Individual,Manual,Third Owner
Hyundai i10 Era 1.1,2010,131000,80000,Petrol,Individual,Manual,Third Owner
Honda Amaze VX i-DTEC,2016,450000,85000,Diesel,Individual,Manual,First Owner
Maruti Vitara Brezza ZDi Plus,2016,750000,83000,Diesel,Individual,Manual,First Owner
Maruti Wagon R LXI Minor,2009,125000,120000,Petrol,Individual,Manual,Fourth & Above Owner
Mahindra Bolero 2011-2019 SLE,2014,500000,100000,Diesel,Individual,Manual,First Owner
Maruti Swift VDI,2012,380000,70000,Diesel,Individual,Manual,Third Owner
Maruti Alto LXi,2008,128000,19000,Petrol,Individual,Manual,First Owner
Honda City 1.5 S MT,2009,250000,68600,Petrol,Individual,Manual,Third Owner
Mahindra Bolero Power Plus SLX,2017,690000,60000,Diesel,Individual,Manual,First Owner
Mahindra Bolero 2011-2019 SLX,2014,650000,65000,Diesel,Individual,Manual,Second Owner
Honda City E,2012,560000,40000,Petrol,Individual,Manual,Second Owner
Tata Indica Vista Aqua 1.3 Quadrajet (ABS),2012,120000,160000,Diesel,Individual,Manual,Second Owner
Maruti Celerio VXI,2016,400000,25000,Petrol,Individual,Manual,First Owner
Maruti Alto K10 LXI,2012,200000,29500,Petrol,Individual,Manual,First Owner
Hyundai Verna VTVT 1.6 SX,2018,950000,13887,Petrol,Individual,Manual,First Owner
Maruti Alto 800 VXI,2016,300000,50000,Petrol,Individual,Manual,Second Owner
Renault KWID RXL,2016,315000,30000,Petrol,Individual,Manual,Second Owner
Maruti Alto 800 LXI,2012,220000,100000,Petrol,Individual,Manual,First Owner
Chevrolet Aveo 1.4 LS,2011,130000,60000,Petrol,Individual,Manual,Second Owner
Hyundai i20 Sportz Option 1.4 CRDi,2016,595000,60000,Diesel,Individual,Manual,Second Owner
Tata Indica Vista TDI LS,2011,110000,120000,Diesel,Individual,Manual,First Owner
Ford EcoSport 1.5 Petrol Ambiente BSIV,2017,680000,13500,Petrol,Individual,Manual,First Owner
Fiat Grande Punto Active (Diesel),2013,280000,52000,Diesel,Individual,Manual,First Owner
Maruti Baleno Delta 1.2,2017,530000,30000,Petrol,Individual,Manual,Second Owner
Hyundai Xcent 1.2 Kappa SX Option,2017,610000,14000,Petrol,Individual,Manual,First Owner
Tata Aria Pure LX 4x2,2014,500000,90000,Diesel,Individual,Manual,Second Owner
Tata Tigor 1.05 Revotorq XM,2018,500000,50000,Diesel,Individual,Manual,First Owner
Mahindra Xylo D2,2010,250000,120000,Diesel,Individual,Manual,Second Owner
Hyundai EON Magna Plus,2018,325000,10000,Petrol,Individual,Manual,First Owner
Maruti Baleno Delta 1.2,2018,550000,10000,Petrol,Individual,Manual,First Owner
Maruti Ciaz 1.4 Alpha,2018,720000,25000,Petrol,Individual,Manual,First Owner
Hyundai Verna VTVT 1.6 SX,2017,950000,20000,Petrol,Individual,Manual,First Owner
Maruti Swift VDI,2013,350000,60000,Diesel,Individual,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Sportz Option,2018,500000,40000,Petrol,Individual,Manual,First Owner
Maruti Swift Dzire VDi,2012,380000,60000,Diesel,Individual,Manual,First Owner
Hyundai Xcent 1.2 Kappa AT SX Option,2015,380000,50000,Petrol,Individual,Automatic,First Owner
Hyundai Verna VTVT 1.6 SX,2017,900000,20000,Petrol,Individual,Manual,First Owner
Maruti Alto 800 VXI,2017,295000,35000,Petrol,Individual,Manual,First Owner
Maruti Ciaz VDi Plus SHVS,2016,640000,40000,Diesel,Individual,Manual,First Owner
Tata Nexon 1.5 Revotorq XZ Plus,2018,790000,60000,Diesel,Individual,Manual,First Owner
Hyundai Verna 1.6 VTVT S Option,2015,625000,20000,Petrol,Individual,Manual,First Owner
Ford EcoSport 1.5 Petrol Trend BSIV,2017,604000,30000,Petrol,Individual,Manual,Second Owner
Maruti Alto K10 VXI,2015,315000,29000,Petrol,Individual,Manual,First Owner
Mahindra XUV300 W6 Diesel BSIV,2019,950000,17000,Diesel,Individual,Manual,First Owner
Maruti Wagon R VXI Plus Optional,2017,400000,50000,Petrol,Individual,Manual,First Owner
Hyundai i20 1.4 Magna AT,2018,700000,42000,Petrol,Individual,Automatic,First Owner
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2011,700000,120000,Diesel,Individual,Manual,Second Owner
Mahindra Verito 1.5 D4 BSIV,2012,260000,110000,Diesel,Individual,Manual,First Owner
Tata Indigo CR4,2012,200000,90000,Diesel,Individual,Manual,First Owner
Maruti Dzire VXI,2020,580000,70000,Petrol,Individual,Manual,First Owner
Volkswagen Vento IPL II Diesel Trendline,2011,330000,66000,Diesel,Individual,Manual,Second Owner
Hyundai Verna Transform CRDi VGT SX ABS,2011,400000,70000,Diesel,Individual,Manual,Third Owner
Hyundai Creta 1.6 SX Automatic,2018,1350000,5000,Petrol,Individual,Automatic,First Owner
Mahindra Verito 1.5 D4 BSIV,2014,250000,50000,Diesel,Individual,Manual,Second Owner
Skoda Rapid 1.6 MPI Ambition BSIV,2019,725000,25000,Petrol,Individual,Manual,First Owner
Maruti Swift Dzire Tour LDI,2013,300000,70000,Diesel,Individual,Manual,First Owner
Mahindra XUV500 W10 2WD,2016,1175000,110000,Diesel,Individual,Manual,First Owner
Tata Indica Vista TDI LX,2014,400000,45000,Diesel,Individual,Manual,First Owner
Tata Indigo LX,2005,140000,90000,Diesel,Individual,Manual,Third Owner
Tata New Safari DICOR 2.2 EX 4x2,2011,229999,140000,Diesel,Individual,Manual,Second Owner
Ford Ikon 1.3 CLXi,2003,110000,83000,Petrol,Individual,Manual,Second Owner
Chevrolet Aveo U-VA 1.2 LS,2008,150000,60000,Petrol,Individual,Manual,Fourth & Above Owner
Maruti Omni E MPI STD BS IV,2017,265000,40000,Petrol,Individual,Manual,Second Owner
Hyundai i20 1.2 Asta,2011,300000,138000,Petrol,Individual,Manual,Third Owner
Maruti Alto 800 LXI,2015,280000,80000,Petrol,Individual,Manual,First Owner
Hyundai Getz GLS,2005,130000,50000,Petrol,Individual,Manual,Second Owner
Chevrolet Sail 1.2 LS ABS,2015,350000,50000,Petrol,Individual,Manual,First Owner
Maruti Ritz VXi,2009,200000,120000,Petrol,Individual,Manual,First Owner
Maruti Swift VXI,2018,550000,24400,Petrol,Individual,Manual,First Owner
Mahindra Bolero 2011-2019 SLX,2013,400000,60000,Diesel,Individual,Manual,Second Owner
Maruti Ritz VXi (ABS) BS IV,2010,170000,120000,Petrol,Individual,Manual,Second Owner
Hyundai Verna 1.4 CRDi,2015,600000,60000,Diesel,Individual,Manual,Second Owner
Maruti Alto LXi,2011,130000,100000,Petrol,Individual,Manual,Second Owner
Maruti 800 AC,2011,100000,120000,Petrol,Individual,Manual,Second Owner
Renault KWID RXT,2016,310000,27500,Petrol,Individual,Manual,First Owner
Maruti 800 AC,2007,35000,10000,Petrol,Individual,Manual,First Owner
Hyundai i20 Magna,2010,200000,120000,Petrol,Individual,Manual,Third Owner
Maruti Swift VDI BSIV,2009,270000,70000,Diesel,Individual,Manual,Second Owner
Hyundai i20 Sportz 1.4 CRDi,2015,650000,80000,Diesel,Individual,Manual,First Owner
Hyundai Xcent 1.1 CRDi S Option,2015,509999,90000,Diesel,Individual,Manual,First Owner
Ford Figo Diesel Celebration Edition,2013,229999,70000,Diesel,Individual,Manual,First Owner
Renault Duster 110PS Diesel RxZ,2014,409999,188000,Diesel,Individual,Manual,Second Owner
Chevrolet Spark 1.0 LT,2011,130000,67840,Petrol,Individual,Manual,First Owner
Tata Nano CX,2013,95000,30000,Petrol,Individual,Manual,First Owner
Maruti Alto 800 LXI,2016,225000,35000,Petrol,Individual,Manual,Second Owner
Maruti Vitara Brezza VDi Option,2017,775000,100000,Diesel,Individual,Manual,First Owner
Maruti Wagon R VXI BS IV,2017,420000,30000,Petrol,Individual,Manual,First Owner
Hyundai Grand i10 Sportz Celebration Edition,2016,480000,70000,Petrol,Individual,Manual,First Owner
Toyota Qualis GS G1,2003,200000,149032,Diesel,Individual,Manual,First Owner
Mahindra Bolero SLE,2010,260000,380000,Diesel,Individual,Manual,Second Owner
Toyota Etios Liva G,2011,210000,84050,Petrol,Individual,Manual,First Owner
Volkswagen Polo 2015-2019 1.2 MPI Highline Plus,2018,600000,15000,Petrol,Individual,Manual,First Owner
Ford Ikon 1.4 TDCi DuraTorq,2009,140000,140000,Diesel,Individual,Manual,Second Owner
Maruti Omni 8 Seater BSII,2010,130000,120000,Petrol,Individual,Manual,Third Owner
Maruti Swift VDI BSIV,2007,195000,112880,Diesel,Dealer,Manual,First Owner
Tata Indica Vista TDI LS,2013,210000,135000,Diesel,Dealer,Manual,Second Owner
Maruti Wagon R LX,2006,130000,80000,Petrol,Individual,Manual,Third Owner
Chevrolet Beat LT,2012,141000,128000,Petrol,Individual,Manual,Third Owner
Mahindra Bolero SLE BSIII,2011,280000,120000,Diesel,Individual,Manual,First Owner
Maruti SX4 ZXI AT Leather,2010,350000,30000,Petrol,Individual,Automatic,First Owner
Tata Nexon 1.2 Revotron XM,2018,575000,70000,Petrol,Individual,Manual,First Owner
Hyundai i20 Sportz Option 1.2,2015,550000,41000,Petrol,Individual,Manual,First Owner
Toyota Etios V,2011,420000,28100,Petrol,Individual,Manual,First Owner
Maruti Alto LX,2006,120000,30000,Petrol,Individual,Manual,Second Owner
Maruti Alto K10 VXI,2015,320000,30000,Petrol,Individual,Manual,First Owner
Hyundai Accent Executive,2011,250000,35000,Petrol,Individual,Manual,First Owner
Maruti SX4 Zxi BSIII,2010,300000,22000,Petrol,Individual,Manual,First Owner
Maruti Wagon R VXI,2006,250000,70000,Petrol,Individual,Manual,First Owner
Maruti Omni E 8 Str STD,2005,120000,100000,Petrol,Individual,Manual,Second Owner
Mahindra Bolero 2011-2019 mHAWK D70 ZLX,2018,750000,70000,Diesel,Individual,Manual,First Owner
Mahindra Scorpio 2.6 CRDe,2005,151000,200000,Diesel,Individual,Manual,Second Owner
Tata Safari DICOR 2.2 EX 4x2,2011,300000,120000,Diesel,Individual,Manual,First Owner
Maruti Ignis 1.2 Zeta BSIV,2019,577000,3000,Petrol,Individual,Manual,First Owner
Maruti Alto K10 2010-2014 VXI,2012,229999,50000,Petrol,Individual,Manual,First Owner
Mahindra Bolero 2011-2019 ZLX,2013,500000,50000,Diesel,Individual,Manual,First Owner
Honda Jazz VX CVT,2019,840000,1500,Petrol,Individual,Automatic,First Owner
Volkswagen Vento 1.5 TDI Highline,2017,900000,74000,Diesel,Individual,Manual,First Owner
Honda Jazz 1.2 V i VTEC,2017,650000,25000,Petrol,Individual,Manual,First Owner
Hyundai EON Era Plus,2016,250000,110000,Petrol,Individual,Manual,First Owner
Volkswagen Polo 1.5 TDI Comfortline,2016,550000,70000,Diesel,Individual,Manual,First Owner
Maruti Swift Ldi BSIII,2007,250000,150000,Diesel,Individual,Manual,Fourth & Above Owner
Mahindra Quanto C4,2013,350000,110000,Diesel,Individual,Manual,Second Owner
Chevrolet Beat Diesel LT,2014,185000,90000,Diesel,Individual,Manual,Second Owner
Ford Figo Petrol Titanium,2010,229999,120000,Petrol,Individual,Manual,Third Owner
Toyota Innova 2.5 G (Diesel) 8 Seater,2016,1000000,65000,Diesel,Individual,Manual,First Owner
Hyundai i10 Sportz,2009,150000,80000,Petrol,Individual,Manual,Second Owner
Maruti Ertiga VDI,2013,600000,184000,Diesel,Individual,Manual,First Owner
Maruti Wagon R CNG LXI,2013,270000,80000,CNG,Individual,Manual,Second Owner
Maruti Zen LXi - BS III,2005,60000,70000,Petrol,Individual,Manual,Second Owner
Honda Brio Exclusive Edition,2014,335000,33033,Petrol,Dealer,Manual,First Owner
Maruti Swift VDI,2013,525000,69000,Diesel,Individual,Manual,Second Owner
Hyundai Grand i10 AT Asta,2015,465000,63063,Petrol,Dealer,Automatic,First Owner
Tata Indica V2 eLX,2012,83000,90000,Diesel,Individual,Manual,Second Owner
Hyundai EON Era Plus,2017,300000,8000,Petrol,Individual,Manual,First Owner
Hyundai i20 1.2 Sportz,2012,350000,35000,Petrol,Individual,Manual,First Owner
Hyundai i20 1.2 Sportz,2011,300000,45000,Petrol,Individual,Manual,First Owner
Fiat Linea 1.3 Active,2011,250000,30000,Diesel,Individual,Manual,First Owner
Maruti Ertiga VXI Petrol,2018,700000,6200,Petrol,Individual,Manual,First Owner
